datetime,Ten_Meter_Elevation_Wind_Speed_meterPerSecond,Air_Temperature_celsius,Relative_Humidity_percent,Shortwave_Radiation_Downwelling_wattPerMeterSquared,Surface_Level_Barometric_Pressure_pascal,Precipitation_millimeterPerDay
2017-08-20 05:00:00,1.18,8.30,100.00,0.00,88400,0.20
2017-08-20 06:00:00,0.97,7.90,100.00,0.00,88420,0.00
2017-08-20 07:00:00,0.86,7.90,100.00,27.78,88460,0.00
2017-08-20 08:00:00,0.86,9.60,99.80,158.33,88480,0.00
2017-08-20 09:00:00,0.97,13.80,79.20,425.00,88560,0.00
2017-08-20 10:00:00,1.18,13.60,71.40,505.56,88620,0.00
2017-08-20 11:00:00,1.18,16.00,51.00,677.78,88630,0.00
2017-08-20 12:00:00,2.37,16.30,42.70,791.67,88600,0.00
2017-08-20 13:00:00,3.23,16.90,42.20,847.22,88580,0.00
2017-08-20 14:00:00,2.90,17.70,40.10,811.11,88580,0.00
2017-08-20 15:00:00,2.26,18.30,39.60,700.00,88560,0.00
2017-08-20 16:00:00,1.29,18.10,49.10,333.33,88570,0.00
2017-08-20 17:00:00,1.29,15.50,69.20,147.22,88590,0.00
2017-08-20 18:00:00,1.08,14.30,75.40,52.78,88590,0.00
2017-08-20 19:00:00,0.97,13.70,80.60,16.67,88620,0.00
2017-08-20 20:00:00,1.08,12.80,82.90,0.00,88660,0.00
2017-08-20 21:00:00,1.18,11.30,84.60,0.00,88720,0.00
2017-08-20 22:00:00,1.18,10.90,83.30,0.00,88740,0.00
2017-08-20 23:00:00,1.18,9.80,84.40,0.00,88740,0.00
2017-08-21 00:00:00,0.97,9.60,84.30,0.00,88720,0.00
2017-08-21 01:00:00,1.08,9.20,86.50,0.00,88730,0.00
2017-08-21 02:00:00,1.08,8.50,87.90,0.00,88730,0.00
2017-08-21 03:00:00,1.08,8.00,89.40,0.00,88700,0.00
2017-08-21 04:00:00,1.08,7.50,91.10,0.00,88680,0.00
2017-08-21 05:00:00,1.18,7.20,90.20,0.00,88680,0.00
2017-08-21 06:00:00,1.18,7.00,90.40,0.00,88690,0.00
2017-08-21 07:00:00,1.08,7.20,90.40,8.33,88660,0.00
2017-08-21 08:00:00,0.65,8.70,83.60,133.33,88690,0.00
2017-08-21 09:00:00,0.86,15.00,53.50,469.44,88720,0.00
2017-08-21 10:00:00,1.40,15.60,42.80,652.78,88760,0.00
2017-08-21 11:00:00,1.61,15.60,41.40,761.11,88720,0.00
2017-08-21 12:00:00,3.12,16.50,41.70,830.56,88660,0.00
2017-08-21 13:00:00,3.87,17.20,41.90,886.11,88610,0.00
2017-08-21 14:00:00,3.12,18.00,38.70,813.89,88590,0.00
2017-08-21 15:00:00,1.94,18.20,39.50,372.22,88580,0.00
2017-08-21 16:00:00,0.75,17.90,54.80,236.11,88560,0.00
2017-08-21 17:00:00,0.65,16.70,64.80,141.67,88550,0.00
2017-08-21 18:00:00,0.54,16.20,70.20,80.56,88560,0.00
2017-08-21 19:00:00,0.75,15.20,79.70,16.67,88580,0.00
2017-08-21 20:00:00,0.86,14.10,78.60,0.00,88620,0.00
2017-08-21 21:00:00,0.97,13.20,78.50,0.00,88670,0.00
2017-08-21 22:00:00,0.97,11.90,80.00,0.00,88690,0.00
2017-08-21 23:00:00,1.08,10.50,84.00,0.00,88690,0.00
2017-08-22 00:00:00,1.18,9.80,85.20,0.00,88690,0.00
2017-08-22 01:00:00,1.08,9.50,87.90,0.00,88670,0.00
2017-08-22 02:00:00,1.08,9.00,89.10,0.00,88670,0.00
2017-08-22 03:00:00,1.08,8.70,91.10,0.00,88670,0.00
2017-08-22 04:00:00,1.08,8.20,91.90,0.00,88670,0.00
2017-08-22 05:00:00,1.08,7.90,93.00,0.00,88670,0.00
2017-08-22 06:00:00,1.08,7.80,94.10,0.00,88680,0.00
2017-08-22 07:00:00,0.75,8.60,93.00,47.22,88690,0.00
2017-08-22 08:00:00,0.32,10.90,89.10,80.56,88690,0.00
2017-08-22 09:00:00,0.43,13.00,79.00,266.67,88710,0.00
2017-08-22 10:00:00,2.58,14.90,64.80,725.00,88720,0.00
2017-08-22 11:00:00,3.12,15.00,65.70,833.33,88700,0.00
2017-08-22 12:00:00,3.01,15.80,62.60,958.33,88650,0.00
2017-08-22 13:00:00,3.33,16.80,58.60,897.22,88600,0.00
2017-08-22 14:00:00,3.33,17.90,56.50,902.78,88550,0.00
2017-08-22 15:00:00,2.90,18.60,55.40,755.56,88510,0.00
2017-08-22 16:00:00,2.80,19.10,54.50,558.33,88480,0.00
2017-08-22 17:00:00,2.04,19.20,55.20,333.33,88450,0.00
2017-08-22 18:00:00,1.08,15.50,79.80,22.22,88440,0.00
2017-08-22 19:00:00,0.97,13.80,88.90,5.56,88410,0.00
2017-08-22 20:00:00,0.97,12.70,93.10,0.00,88440,0.00
2017-08-22 21:00:00,1.08,11.70,95.80,0.00,88460,0.00
2017-08-22 22:00:00,1.08,11.10,96.60,0.00,88450,0.00
2017-08-22 23:00:00,0.97,10.60,97.90,0.00,88450,0.00
2017-08-23 00:00:00,0.97,10.30,98.20,0.00,88440,0.00
2017-08-23 01:00:00,0.97,10.10,98.30,0.00,88430,0.00
2017-08-23 02:00:00,1.08,9.80,98.80,0.00,88410,0.00
2017-08-23 03:00:00,0.97,9.80,99.30,0.00,88400,0.00
2017-08-23 04:00:00,0.97,9.80,99.30,0.00,88370,0.00
2017-08-23 05:00:00,1.08,9.70,99.30,0.00,88380,0.00
2017-08-23 06:00:00,0.97,9.20,99.50,0.00,88410,0.00
2017-08-23 07:00:00,0.97,9.30,98.80,11.11,88420,0.00
2017-08-23 08:00:00,0.65,10.60,98.30,105.56,88440,0.00
2017-08-23 09:00:00,1.08,16.00,70.30,436.11,88470,0.00
2017-08-23 10:00:00,2.15,16.20,68.10,602.78,88520,0.00
2017-08-23 11:00:00,1.61,17.30,64.40,741.67,88540,0.00
2017-08-23 12:00:00,2.47,18.40,63.10,725.00,88520,0.00
2017-08-23 13:00:00,3.23,18.80,64.40,602.78,88510,0.00
2017-08-23 14:00:00,0.75,19.80,60.60,638.89,88520,0.00
2017-08-23 15:00:00,2.47,21.40,55.90,716.67,88500,0.00
2017-08-23 16:00:00,2.58,21.10,58.60,572.22,88490,0.00
2017-08-23 17:00:00,1.51,20.80,64.40,288.89,88500,0.00
2017-08-23 18:00:00,1.08,17.30,85.00,36.11,88500,0.00
2017-08-23 19:00:00,0.97,15.90,92.10,5.56,88520,0.00
2017-08-23 20:00:00,1.08,14.60,95.00,0.00,88550,0.00
2017-08-23 21:00:00,1.08,13.60,97.50,0.00,88590,0.00
2017-08-23 22:00:00,1.08,13.00,98.30,0.00,88600,0.00
2017-08-23 23:00:00,1.08,12.60,99.10,0.00,88630,0.00
2017-08-24 00:00:00,0.97,12.10,99.50,0.00,88620,0.00
2017-08-24 01:00:00,1.08,11.80,100.00,0.00,88600,0.00
2017-08-24 02:00:00,1.08,11.50,100.00,0.00,88590,0.00
2017-08-24 03:00:00,1.08,11.20,100.00,0.00,88600,0.00
2017-08-24 04:00:00,1.08,10.90,100.00,0.00,88590,0.00
2017-08-24 05:00:00,0.97,10.80,100.00,0.00,88580,0.00
2017-08-24 06:00:00,1.08,10.70,100.00,0.00,88590,0.00
2017-08-24 07:00:00,0.97,11.00,100.00,16.67,88620,0.00
2017-08-24 08:00:00,0.32,12.30,99.80,94.44,88630,0.00
2017-08-24 09:00:00,0.75,17.70,76.90,411.11,88690,0.00
2017-08-24 10:00:00,1.18,20.10,63.40,588.89,88750,0.00
2017-08-24 11:00:00,2.04,20.10,62.20,730.56,88760,0.00
2017-08-24 12:00:00,2.26,20.50,61.50,813.89,88730,0.00
2017-08-24 13:00:00,2.69,21.30,61.90,836.11,88690,0.00
2017-08-24 14:00:00,2.58,22.20,58.70,763.89,88660,0.00
2017-08-24 15:00:00,2.58,22.60,58.40,530.56,88640,0.00
2017-08-24 16:00:00,0.86,22.20,66.70,352.78,88640,0.00
2017-08-24 17:00:00,0.97,21.60,72.20,236.11,88630,0.00
2017-08-24 18:00:00,1.08,18.50,86.80,47.22,88620,0.00
2017-08-24 19:00:00,0.86,17.40,92.00,8.33,88620,0.00
2017-08-24 20:00:00,0.86,16.10,95.20,0.00,88650,0.00
2017-08-24 21:00:00,0.86,15.30,95.20,0.00,88720,0.00
2017-08-24 22:00:00,0.86,14.90,94.40,0.00,88750,0.00
2017-08-24 23:00:00,0.97,14.60,95.00,0.00,88740,0.00
2017-08-25 00:00:00,0.86,14.60,93.80,0.00,88740,0.00
2017-08-25 01:00:00,0.97,14.40,93.90,0.00,88740,0.00
2017-08-25 02:00:00,0.94,14.56,89.74,0.69,88735.7,0.00
2017-08-25 03:00:00,1.01,14.54,93.89,0.00,88751.3,0.01
2017-08-25 04:00:00,0.94,14.31,93.87,0.67,88742,0.00
2017-08-25 05:00:00,0.91,13.89,93.86,0.28,88732.7,0.00
2017-08-25 06:00:00,1.00,13.49,94.50,0.47,88739.5,0.00
2017-08-25 07:00:00,0.83,14.39,93.19,24.42,88757.7,0.00
2017-08-25 08:00:00,0.52,15.46,86.23,101.39,88762.4,0.00
2017-08-25 09:00:00,0.54,17.49,81.83,311.44,88804.5,0.00
2017-08-25 10:00:00,1.51,19.00,75.40,158.33,88870,0.00
2017-08-25 11:00:00,1.72,20.40,66.30,711.11,88860,0.00
2017-08-25 12:00:00,2.58,21.00,63.80,830.56,88840,0.00
2017-08-25 13:00:00,2.26,22.10,60.20,558.33,88800,0.00
2017-08-25 14:00:00,0.95,21.27,68.94,421.50,88766.6,0.00
2017-08-25 15:00:00,0.86,20.13,77.34,166.22,88704.5,0.00
2017-08-25 16:00:00,0.88,20.57,77.42,173.69,88660.2,0.00
2017-08-25 17:00:00,0.91,20.12,77.52,179.89,88706.5,0.00
2017-08-25 18:00:00,0.89,19.08,80.25,58.11,88679.6,0.00
2017-08-25 19:00:00,1.09,17.24,83.99,6.58,88730,0.00
2017-08-25 20:00:00,1.03,16.19,86.20,1.58,88741.8,0.01
2017-08-25 21:00:00,1.00,15.68,93.48,5.47,88761.7,0.04
2017-08-25 22:00:00,1.05,15.10,93.61,1.00,88787.5,0.03
2017-08-25 23:00:00,1.03,14.83,93.54,0.17,88777.9,0.00
2017-08-26 00:00:00,0.65,14.50,98.40,0.00,88850,0.00
2017-08-26 01:00:00,0.97,14.20,99.70,0.00,88840,0.00
2017-08-26 02:00:00,1.08,13.60,100.00,0.00,88810,0.00
2017-08-26 03:00:00,1.18,13.20,100.00,0.00,88780,0.00
2017-08-26 04:00:00,1.18,13.00,99.90,0.00,88760,0.00
2017-08-26 05:00:00,1.08,12.90,99.70,0.00,88740,0.00
2017-08-26 06:00:00,0.97,13.30,99.60,2.78,88740,0.00
2017-08-26 07:00:00,0.75,13.70,99.60,33.33,88750,0.00
2017-08-26 08:00:00,0.22,15.00,99.10,100.00,88750,0.00
2017-08-26 09:00:00,0.54,18.90,81.90,366.67,88770,0.00
2017-08-26 10:00:00,1.29,20.40,71.90,541.67,88810,0.00
2017-08-26 11:00:00,1.61,21.60,65.80,683.33,88790,0.00
2017-08-26 12:00:00,1.08,22.10,62.80,766.67,88740,0.00
2017-08-26 13:00:00,1.94,23.20,59.80,780.56,88690,0.00
2017-08-26 14:00:00,2.37,23.70,55.70,533.33,88650,0.00
2017-08-26 15:00:00,0.97,22.00,76.40,144.44,88620,0.20
2017-08-26 16:00:00,1.51,18.70,98.80,25.00,88690,14.80
2017-08-26 17:00:00,2.58,14.00,99.90,5.56,88720,10.60
2017-08-26 18:00:00,1.61,13.50,100.00,0.00,88660,0.40
2017-08-26 19:00:00,1.18,13.70,100.00,0.00,88640,0.00
2017-08-26 20:00:00,0.86,13.80,100.00,0.00,88700,0.00
2017-08-26 21:00:00,1.40,13.90,100.00,0.00,88820,1.20
2017-08-26 22:00:00,1.29,13.90,100.00,0.00,88860,3.20
2017-08-26 23:00:00,0.97,13.20,100.00,0.00,88850,0.00
2017-08-27 00:00:00,1.08,12.20,100.00,0.00,88820,0.00
2017-08-27 01:00:00,1.08,11.70,100.00,0.00,88790,0.00
2017-08-27 02:00:00,1.08,11.50,100.00,0.00,88730,0.00
2017-08-27 03:00:00,1.08,11.20,100.00,0.00,88700,0.00
2017-08-27 04:00:00,1.08,10.80,100.00,0.00,88660,0.00
2017-08-27 05:00:00,1.08,10.50,100.00,0.00,88650,0.00
2017-08-27 06:00:00,1.08,10.30,100.00,0.00,88660,0.00
2017-08-27 07:00:00,0.97,10.60,100.00,27.78,88660,0.00
2017-08-27 08:00:00,0.65,11.70,100.00,94.44,88650,0.00
2017-08-27 09:00:00,0.65,16.00,92.80,391.67,88680,0.00
2017-08-27 10:00:00,0.75,19.60,70.50,561.11,88700,0.00
2017-08-27 11:00:00,0.86,20.80,64.60,680.56,88690,0.00
2017-08-27 12:00:00,0.65,22.30,59.50,758.33,88640,0.00
2017-08-27 13:00:00,1.18,23.20,52.20,852.78,88620,0.00
2017-08-27 14:00:00,2.37,23.90,45.40,775.00,88590,0.00
2017-08-27 15:00:00,1.18,24.50,54.90,586.11,88550,0.00
2017-08-27 16:00:00,0.86,22.60,66.80,347.22,88520,0.00
2017-08-27 17:00:00,1.08,21.00,74.60,175.00,88470,0.00
2017-08-27 18:00:00,1.72,17.60,94.50,61.11,88570,3.40
2017-08-27 19:00:00,0.97,16.60,100.00,8.33,88570,0.00
2017-08-27 20:00:00,0.86,15.30,100.00,0.00,88570,0.00
2017-08-27 21:00:00,0.86,14.40,100.00,0.00,88600,0.00
2017-08-27 22:00:00,0.86,13.90,100.00,0.00,88630,0.00
2017-08-27 23:00:00,0.97,13.50,100.00,0.00,88620,0.00
2017-08-28 00:00:00,1.18,13.40,100.00,0.00,88600,0.00
2017-08-28 01:00:00,1.08,13.30,100.00,0.00,88570,0.00
2017-08-28 02:00:00,0.86,13.50,100.00,0.00,88540,0.00
2017-08-28 03:00:00,0.97,13.40,100.00,0.00,88530,0.00
2017-08-28 04:00:00,1.08,13.30,100.00,0.00,88500,0.00
2017-08-28 05:00:00,1.08,13.20,100.00,0.00,88480,0.00
2017-08-28 06:00:00,0.97,12.80,100.00,0.00,88490,0.00
2017-08-28 07:00:00,0.86,12.90,100.00,16.67,88500,0.00
2017-08-28 08:00:00,0.65,13.80,100.00,80.56,88520,0.00
2017-08-28 09:00:00,0.43,15.80,99.50,238.89,88550,0.00
2017-08-28 10:00:00,0.43,18.50,81.60,322.22,88590,0.00
2017-08-28 11:00:00,1.18,19.70,69.70,455.56,88580,0.00
2017-08-28 12:00:00,1.29,20.20,64.50,383.33,88560,0.00
2017-08-28 13:00:00,1.40,21.60,56.40,569.44,88540,0.00
2017-08-28 14:00:00,1.08,22.70,55.80,444.44,88510,0.00
2017-08-28 15:00:00,0.75,21.40,70.40,175.00,88470,0.00
2017-08-28 16:00:00,0.97,21.50,74.30,502.78,88390,0.00
2017-08-28 17:00:00,1.83,21.60,66.60,275.00,88380,0.00
2017-08-28 18:00:00,0.97,18.10,90.90,47.22,88380,0.00
2017-08-28 19:00:00,1.08,16.70,96.20,8.33,88440,0.00
2017-08-28 20:00:00,0.97,15.60,98.50,0.00,88500,0.00
2017-08-28 21:00:00,1.08,15.30,96.80,0.00,88570,0.00
2017-08-28 22:00:00,0.97,14.70,96.80,0.00,88590,0.00
2017-08-28 23:00:00,1.08,13.80,98.90,0.00,88590,0.00
2017-08-29 00:00:00,0.97,13.20,99.60,0.00,88590,0.00
2017-08-29 01:00:00,0.86,12.90,100.00,0.00,88560,0.00
2017-08-29 02:00:00,1.08,12.30,100.00,0.00,88530,0.00
2017-08-29 03:00:00,1.08,12.00,100.00,0.00,88500,0.00
2017-08-29 04:00:00,1.08,11.60,100.00,0.00,88500,0.00
2017-08-29 05:00:00,0.97,11.20,100.00,0.00,88490,0.00
2017-08-29 06:00:00,0.97,11.00,100.00,0.00,88490,0.00
2017-08-29 07:00:00,0.86,11.10,99.70,11.11,88490,0.00
2017-08-29 08:00:00,0.22,11.80,99.80,58.33,88490,0.00
2017-08-29 09:00:00,0.75,17.50,74.50,400.00,88530,0.00
2017-08-29 10:00:00,0.86,19.70,58.80,575.00,88590,0.00
2017-08-29 11:00:00,2.26,18.80,67.20,713.89,88590,0.00
2017-08-29 12:00:00,2.47,19.50,63.10,802.78,88560,0.00
2017-08-29 13:00:00,2.47,20.60,59.50,827.78,88520,0.00
2017-08-29 14:00:00,2.90,21.30,58.90,805.56,88490,0.00
2017-08-29 15:00:00,3.01,22.20,55.60,702.78,88450,0.00
2017-08-29 16:00:00,2.15,22.90,54.90,477.78,88440,0.00
2017-08-29 17:00:00,0.97,21.20,69.90,255.56,88440,0.00
2017-08-29 18:00:00,1.18,17.60,88.00,19.44,88440,0.00
2017-08-29 19:00:00,1.08,16.30,93.50,0.00,88440,0.00
2017-08-29 20:00:00,1.08,15.10,95.50,0.00,88460,0.00
2017-08-29 21:00:00,1.08,14.40,97.50,0.00,88510,0.00
2017-08-29 22:00:00,1.18,13.80,97.40,0.00,88520,0.00
2017-08-29 23:00:00,1.08,13.30,98.70,0.00,88520,0.00
2017-08-30 00:00:00,1.08,13.00,99.50,0.00,88520,0.00
2017-08-30 01:00:00,1.18,12.70,100.00,0.00,88510,0.00
2017-08-30 02:00:00,1.18,12.50,100.00,0.00,88510,0.00
2017-08-30 03:00:00,1.08,12.20,99.90,0.00,88490,0.00
2017-08-30 04:00:00,0.97,11.80,99.80,0.00,88490,0.00
2017-08-30 05:00:00,1.08,11.60,100.00,0.00,88460,0.00
2017-08-30 06:00:00,1.08,11.30,100.00,0.00,88450,0.00
2017-08-30 07:00:00,0.97,11.50,100.00,11.11,88470,0.00
2017-08-30 08:00:00,0.32,12.40,100.00,55.56,88470,0.00
2017-08-30 09:00:00,0.54,18.10,78.30,391.67,88500,0.00
2017-08-30 10:00:00,1.29,20.30,63.80,552.78,88540,0.00
2017-08-30 11:00:00,1.29,19.60,67.10,683.33,88530,0.00
2017-08-30 12:00:00,2.26,20.30,65.30,755.56,88490,0.00
2017-08-30 13:00:00,2.90,21.20,64.10,783.33,88450,0.00
2017-08-30 14:00:00,2.80,22.10,62.00,750.00,88410,0.00
2017-08-30 15:00:00,2.80,22.70,60.30,650.00,88390,0.00
2017-08-30 16:00:00,2.37,23.40,58.90,511.11,88380,0.00
2017-08-30 17:00:00,1.61,22.50,66.40,255.56,88370,0.00
2017-08-30 18:00:00,1.08,18.80,87.60,22.22,88350,0.00
2017-08-30 19:00:00,0.97,17.40,94.50,2.78,88350,0.00
2017-08-30 20:00:00,0.97,16.30,97.90,0.00,88400,0.00
2017-08-30 21:00:00,0.97,15.50,99.80,0.00,88430,0.00
2017-08-30 22:00:00,0.97,15.00,99.10,0.00,88420,0.00
2017-08-30 23:00:00,1.08,14.60,99.70,0.00,88430,0.00
2017-08-31 00:00:00,0.86,14.20,100.00,0.00,88410,0.00
2017-08-31 01:00:00,0.86,13.90,100.00,0.00,88410,0.00
2017-08-31 02:00:00,1.08,13.60,100.00,0.00,88380,0.00
2017-08-31 03:00:00,0.75,13.80,100.00,0.00,88340,0.00
2017-08-31 04:00:00,0.75,13.70,100.00,0.00,88340,0.00
2017-08-31 05:00:00,0.86,13.30,100.00,0.00,88340,0.00
2017-08-31 06:00:00,0.75,13.30,100.00,0.00,88350,0.00
2017-08-31 07:00:00,0.43,13.70,100.00,36.11,88380,0.00
2017-08-31 08:00:00,0.43,15.50,98.60,127.78,88410,0.00
2017-08-31 09:00:00,0.86,17.30,86.40,147.22,88440,0.00
2017-08-31 10:00:00,1.72,18.00,81.10,225.00,88460,0.00
2017-08-31 11:00:00,1.29,18.40,79.50,241.67,88460,0.00
2017-08-31 12:00:00,1.29,19.20,74.60,311.11,88450,0.00
2017-08-31 13:00:00,2.15,20.20,72.00,566.67,88420,0.00
2017-08-31 14:00:00,1.94,20.60,72.20,530.56,88400,0.00
2017-08-31 15:00:00,1.94,21.50,67.70,402.78,88350,0.00
2017-08-31 16:00:00,0.86,20.20,77.80,125.00,88310,0.00
2017-08-31 17:00:00,0.75,19.30,86.70,83.33,88270,0.00
2017-08-31 18:00:00,0.86,18.40,92.20,41.67,88270,0.00
2017-08-31 19:00:00,0.97,17.40,95.60,8.33,88280,0.00
2017-08-31 20:00:00,0.86,16.30,98.00,0.00,88310,0.00
2017-08-31 21:00:00,0.86,16.00,97.40,0.00,88310,0.00
2017-08-31 22:00:00,0.97,15.70,99.80,0.00,88300,1.20
2017-08-31 23:00:00,0.97,15.20,100.00,0.00,88280,0.00
2017-09-01 00:00:00,1.40,14.90,100.00,0.00,88240,0.00
2017-09-01 01:00:00,1.18,14.70,100.00,0.00,88180,0.00
2017-09-01 02:00:00,0.97,14.50,100.00,0.00,88120,0.00
2017-09-01 03:00:00,0.75,14.30,100.00,0.00,88110,0.00
2017-09-01 04:00:00,0.75,14.00,100.00,0.00,88100,0.00
2017-09-01 05:00:00,0.75,13.90,100.00,0.00,88050,0.00
2017-09-01 06:00:00,0.65,13.90,100.00,0.00,87990,0.00
2017-09-01 07:00:00,0.86,13.90,100.00,5.56,87960,0.00
2017-09-01 08:00:00,0.65,14.30,100.00,22.22,87940,0.00
2017-09-01 09:00:00,0.65,14.60,100.00,72.22,87970,0.20
2017-09-01 10:00:00,1.08,15.30,89.20,136.11,87980,0.00
2017-09-01 11:00:00,0.97,15.40,88.20,272.22,87990,0.40
2017-09-01 12:00:00,2.04,16.00,83.20,288.89,87990,0.00
2017-09-01 13:00:00,3.12,15.70,86.30,61.11,87990,0.00
2017-09-01 14:00:00,1.94,13.40,95.50,75.00,88040,1.20
2017-09-01 15:00:00,1.61,13.30,97.30,47.22,88040,0.40
2017-09-01 16:00:00,1.40,12.40,99.60,8.33,88040,6.00
2017-09-01 17:00:00,1.83,12.00,99.90,69.44,88000,0.80
2017-09-01 18:00:00,0.43,11.80,100.00,63.89,87960,0.00
2017-09-01 19:00:00,0.86,11.90,100.00,13.89,87980,0.00
2017-09-01 20:00:00,0.65,11.20,100.00,0.00,88000,0.00
2017-09-01 21:00:00,0.86,10.80,100.00,0.00,88000,0.00
2017-09-01 22:00:00,0.86,10.70,100.00,0.00,87990,0.00
2017-09-01 23:00:00,0.86,10.10,100.00,0.00,87970,0.00
2017-09-02 00:00:00,0.75,10.20,100.00,0.00,87940,0.00
2017-09-02 01:00:00,0.75,10.50,100.00,0.00,87940,2.00
2017-09-02 02:00:00,0.75,10.10,100.00,0.00,87900,0.00
2017-09-02 03:00:00,0.54,9.80,100.00,0.00,87890,0.00
2017-09-02 04:00:00,0.65,9.60,100.00,0.00,87840,0.00
2017-09-02 05:00:00,0.65,9.50,100.00,0.00,87810,0.00
2017-09-02 06:00:00,0.86,9.60,100.00,0.00,87780,0.60
2017-09-02 07:00:00,0.86,8.90,100.00,13.89,87740,0.00
